sentence	label
좋은영화인데 평점이 낮아 안타깝네요. 연평해전을 흥미를 목적으로 본게 아닌것처럼 앎을 목적으로 본다면 큰 도움이 되는 의미담긴 좋은영화입니다.	메세지/의미
보여주기 위한 영화...내용이 난해다니기보다는 정말 의미 없다	메세지/의미
정말 감동적인 최고의영화가 될뻔했는데 희망적메시지를 전달하기위해 그냥 괜찮은영화가 되어버렸다.그래도 정말 독특하고 재미있는영화임에는 틀림없다.	메세지/의미
메시지야 그럭저럭, 한국정서로는 이해 안가는 운명이해론.	메세지/의미
다들 보게되신 경로가 비슷 저역시 금성비디오 살때.. 많은의미가 있는영화.	메세지/의미
나름대로 의미있는 메시지를 전달하려고 노력한 흔적이 보이나...90년대초의 영화를.	메세지/의미
음악과 함께 전해져오는 메시지 !!	메세지/의미
모두에겐 불안함이 잇다 하지만 사회라는 틀에서 억압되고 끝없이 잠재되어 속이고잇다 그러나 난 이영화에대한 객관적인 평가마져 속이고 싶지않다 메세지에 비해 실속없는 대사와연출 무서운ost하나 없는 이영화는 양날의 칼날이다	메세지/의미
뭔놈의 다큐가 논점도 없도 의미없이 지루하게 허접하게 어설프게 러닝타임만 졸라게기네 평론가 허세평점.그저 영화제영화라면 빨아대면 내가 수준이 높다 싶은거냐? 니들 수준 안목 내 발밑이다.이딴 허접다큐에 7점이상 남발한 평론가들은 평론가 자격박탈.	메세지/의미
사실적인 감동을 추구했으나 리얼리즘도 약하고 스타일리쉬도 아님. 무의미 B급.	메세지/의미
사랑의 의미가 돋보였던 영화에요..	메세지/의미
이 영화에 나오는 잔인한 부분은 시각적으로 자극을 줄려고 만든 것이 아니라 영화가 전달하고자 하는 부분들을깊게 나타내기 위한 요소로 느껴져서 너무 좋앗습니다. 고통이 가지는 의미 전쟁의 참혹함.. 마지막 부분의 여운은 정말.... 최고네요ㅜㅜ	메세지/의미
침묵속에서 관객에게 어떤 메세지를 주려는지 알수 없는 재미를 느끼지 못하는 영상물	메세지/의미
하~~~~품. 모자이크 ^^ 그냥 웃음이 나오네. 줄거리.의미 다필요없구 호모를 위한 그냥 재미없는 호모영화	메세지/의미
살육과 잔인만이 팽배하다. 그 이상의 의미는 없는 스릴러.	메세지/의미
모든것이 섞이는 큰강이 아닌 건널수 없는 의미의 큰강같다	메세지/의미
아 정말 취향탄다 이건 영화에 대한 모독이다 의미만 전달하면 전부 영화냐??	메세지/의미
원작 파악은 제대로 하고 만든건지 캐릭터 붕괴에 스토리도 엉망..전작들은 보고 나면 메세지가 남았는데 이건 뭐하자는건지 모르겠음 더큰건 성우를 싹다 바꿔서 몰입도 안됨 솔직히 프리퀄이라 걱정되면서도 기대했는데 진짜 엄청 실망함	메세지/의미
교육적인 메시지와 영화 주제가 너무 감동적이였어요 올여름 강추 애니입니다	메세지/의미
메시지가 좋다. 누구나 다 화려한 청춘일 순 없지. 내 인생의 잉여만 안되면 되는거임.	메세지/의미
구구절절 설명하고 이해시키려는 노력이 큰 의미없이 다가온다. 차라리 이유없는 사이코패스를 그려내는 쪽이 나았을듯. 괜찮은 아이디어와 흥미로운 장면들이 꽤나 있지만 팀장의 연기력이 끊임없이 맥을 끊는다.	메세지/의미
마을이라는 곳, 공도체라는 것, 함께 산다는 의미에 대해 좀더 깊숙하게 생각하게 되었네요. 혼자가 아니라 함께 한다는 것!	메세지/의미
인간의시간여행에 대한 의미있는 메세지도 담고있을뿐더러 시간파라는과학적장치로 더볼만했고진화는 파충류의 승리같은느낌.발에밟힌 나비도 나비효과를 상징적으로 말해주는것같고 사소한것하나도 시간의 끝엔 사소한게 아니다 시간여행이가능해져도 막자 핵과 원자력처럼요	메세지/의미
이걸보고 재밌다고, 의미 깊다는 말들은 허세로 밖에 보이지 않는다.	메세지/의미
영화가 나온지 1년 가까이 되는 이 시점에서도 리뷰를 남기는 이유는, 내가 받은 감정의 카타르시스가 영화로는 만족 못해서가아니라 영화가 단순히 영화 이상의 의미로서 내게 무언가 전달 되었기 때문이리라. 천우희라는 배우에게 아낌없는 찬사를 보내고싶다.	메세지/의미
이영화 만든 감독의 의미가 뭘까 ㅡㅡ	메세지/의미
겉은 있어보이는데 안에는 별거없는 영화. 컨저링보다 무섭다길래 봤는데 그냥 별의미없는영화본거같음	메세지/의미
레이첼덕에 3점 영화가 아닌 영상이라고 생각하고 보는것이 현명하다. 감독이 영화 내 에 의미를 부여하려는 의도가 다분히 보이고 '나 예술영화 만들고 싶어요~.' 라는 티도 많이 나서 보는내내 부담스러웠다. 특히 가장중요한 재미가 없다.	메세지/의미
지난 13년간 나의 삶은 그냥 그렇게 지나갔다. 나의 모든 것이라 여겨졌던 것이 정말로 생각지도 못하게 갑자기 떠나버리기도 하는 것이다. 나는 내 삶의 의미를 이제라도 찾아야 한다. 다른 사람이 아닌 오직 나를 위한 새로운 의미를.	메세지/의미
내 인생영화. 풍부한 스토리와 긴박감, 섬뜩하면서 아름답기까지한 조커의 광기와 몇번을 봐도 질리지 않고 많은 철학적 메시지를 전하는 최고의 걸작!	메세지/의미
재미도 없고 의미도 없는 영화	메세지/의미
복수도 어느 정도 말이 되고 타당성을 근거로 해야 의미가 사는 건데 이건 거의 찌질한 수준이니 뭐라 할 말이 없네요...	메세지/의미
짜증나는. 의미도 내용도 없고,가끔 카메라 각도는 잘 나온게 있어서 별하나.	메세지/의미
'죽음'에 대해 생각해주게하는 영화..내포된의미를 알고보면 반전이 쌩뚱맞지 안은..	메세지/의미
처음 볼 때에는 프랑스 정서가 익숙하지 않아 두 번 봄으로써 영화를 제대로 이해했다. 여지없는 연인의 사랑 이야기다. 진정 사랑해 본 사람만이 이 영화가 주는 감정과 육체적 사랑으로 인한 메시지를 이해할 것. 그리고 이별 후에도 남는 애틋한 마음도.	메세지/의미
아버지가 찾은 진정한 미각과 음식의 의미	메세지/의미
뭐야이건?? 의미도없고긴장도없고.........................	메세지/의미
차라리 추격자를 40번 보는게 훨씬 낫겠다. 메세지도 거지같고 자살방지는OO	메세지/의미
무언가의미있는것을 말하려해도 역시 뻔하고 단순한 액션의 한계를 못넘는다.	메세지/의미
솔직히 영화를 끌어가는데 지루함이 좀 있지만 전하고자 하는 의미와 여운이 큰 영화이다. 요즘 나오는 상업영화는 결코 따라오지 못할 힘이 있다. 이병헌은 영화에서도 이루어지지못하는 일을 현실로만든, 그때도 역시 연기력이 대단했던 배우다	메세지/의미
묘사와 의미는 Good But 시대적상황과 현실을 보더라도 분륜녀와 그딸과의 개연성은좀	메세지/의미
전달하려는 메세지를 내가 못 읽은건가?....	메세지/의미
의미있는 영화다. 재미 의미 영상미	메세지/의미
좋습니다! 사태의 심각성을 느낄수도 있었구요.근데 저는 생각이 약간 달라서.가족의 생활사에서 어머니의 행동이 분명히 '피해'였다고저는 생각합니다. 좋은 취지였지만 아들과 아버지에게는ㄱ고통이었달까요 더불어 명확한 대안이 있는, 메세지의 부재	메세지/의미
아무런 의미가 없는 개봉날짜...	메세지/의미
거스를 수 없는 시간과 운명.. 그렇기에 더욱 소중히 여겨야 할 '현재'의 중요함에 대해 역설하는 영화.. 메시지도 좋지만, 특히 시간을 역행하는 벤자민의 모습을 표현한 분장이 굉장히 뛰어나다.	메세지/의미
신인감독들의 입봉작이라 험한 말은 하기 싫지만 많이 노력하시오. 각본 2점 편집 2점 연출 3점 연기 7점, 그나마 악역연기는 좋았다. 특히 각본은 한숨나올 정도로 못썼다. 추적60분보다 재미도 의미도 없는 영화를 굳이 만들어 상영하는 이유는 뭐냐	메세지/의미
나도 영화 꽤나 본다는 사람인데 당최 재밌지가않네 이게 자서전적으로 영화까지 만들만한 사건인가정녕 스페인에서 내내 술이나마시다 왔다는얘기? 그런의미에서 제목은 기가믹히게 짓긴했네	메세지/의미
별점 10점 주는 사람들은 정말 이 영화에 대해 큰 착각을 하고있는거같다. 정말 무의미한 롱테이크샷이 난무하는 지루하기 짝이없는 영화. 대사도 솔직히 진짜 식상한데 뭔가 대단히 철학적인 내용인 마냥..의미없는 연출, 의미없는 대사. 인디영화의 겉멋.	메세지/의미
생명으로써의 동물과 육식, 동물의 삶의 의미와 경제동물로써의 가축에 대한 균형있고 진지한 고민이 돋보였다. 코미디와 캐릭터 속에 꽤 깊은 성찰과 감동이 들어있다. 여운이 남는 작품.	메세지/의미
메세지가 있다고 다 좋은 영화는 아니다. 메세지는 어느 영화나 있다. 그 메세지를 어떻게 개연성있고 효과적으로 잘 전달하느냐가 문제지. 나홀로집에 케빈의 수준을 군인들에게 적용했다는게 가장 큰 문제다.	메세지/의미
글쎄요... 뭔가 전달하는 의미를 표현하는게 부족한듯	메세지/의미
쓰레기같은 연출, 쓰레기같은 메세지	메세지/의미
가족의 의미를 다시 생각해볼 수 있는 감동적인 영화	메세지/의미
이 영화에 어떤 의미를 두어야 할까?한마디로 일단 너무 지루하고 재미없다!	메세지/의미
몇번이고 보면 볼수록 새로운 의미가 와닿는다는데...뭐 다시보고 싶어야 다시보지 내가 새로운 의미를 찾을 일은 없을 듯.	메세지/의미
의미없고 지루해	메세지/의미
18살에 보고 지금 6년이지났다 어릴때 무슨 내용인지 어떤 메시지를 담앗는지 이해를 못했는대 지금 보니까 참 내인생에 꼽을수있는 영화다	메세지/의미
나름 새로운 시도를 했다는 의미에서 완전 OOO는 아니라고 해줄게	메세지/의미
옛 영화라 그런지 더 아날로그감성에 젖어들 수 있었던..자신은 사랑하는데 그 사랑을 몰라주고 받지 못하니 이렇게 집착이 되는거겠죠,. 외로움을 가지고 있는 여자에게 사랑의 의미는 너무나도 크니까...하지만 집착은 끝내 서로를 파멸시킨다는거. 짠하네요	메세지/의미
영화의 의미, 그것이 무엇인지 느낄 수 있다.	메세지/의미
오락만으로 절대 즐길 수 없는 소재고 그렇다고 의미를 두고 보기에는 너무 지나치다는 생각이 든다. 일본 스릴러를 굉장히 좋아하는데도 거부감이 들정도의 영화, 그렇다고 재미없는 건 아니다.	메세지/의미
고양이를 사랑하자는 메시지를 부추기는 영화. 굳이 알고있는 내용을 굳이 공포영화로 만들어야 했을까. 고양이가 공포적인 분위기를 담아내기엔 부족한 부분이 많았다. 평소 공포영화를 좋아하시는 분들은 이 영화를 보고 다소 실망이 클거 같다.	메세지/의미
저에게 많은 얘기를 들려주는 영화네요.. 사랑도 메세지도 참 좋아요 !♥	메세지/의미
시청률에 좌우치않고 소신껏, 나타내고자한 메세지를 훌륭히 전달한제작진에게박수를.	메세지/의미
허세들 ㅋㅋㅋ 진짜 재밌는 영화는 억지이유 들어가며 깍가 내릴때로 깍아 내리고 이런 지루한 영화의 의미부여는 마치 등살부터 모은 트리플 a가슴과 같이 하는 것들 배우들이 아깝고 또 아까운 영화	메세지/의미
신랑이랑 13년 전에 사귀기 시작하고 본 첫 영화예요 ㅋ의미도 있고 재미도 있었구요~	메세지/의미
평론가를 위한 예술영화. 나에겐 별로여도 이런 영화 찍는 감독도 필요하리라 본다. 마지막 10분이 넘는 메콩강 롱테이크샷보면서 어설픈 의미찾기나 꿈보다 해몽식의 미사여구 생각지말고, 한강가서 10여분 거니는걸 추천한다	메세지/의미
무슨 메세지를 주려는건지 모르겠고, 황당하고 짜증나서 중간에 나와버렸다.	메세지/의미
다시 볼 때마다 조금 씩 더 영화에 다가가고 그 때마다 인생의 의미를 조금씩 더 알게 된다.	메세지/의미
전혀 의미없는 욕의 난무	메세지/의미
노장 데려다 의미 없는 의리/겉멋 마무리나 시키다니.	메세지/의미
실화로서 메세지가 잘 전달됨. 극적인 건 별로	메세지/의미
